2021-06-10 12:28:02,986 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2021-06-10 12:28:02,988 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-06-10 12:28:02,989 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2021-06-10 12:29:01,601 [Worker-33] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: First-Maven-Project:First-Maven-Project:0.0.1-SNAPSHOT @ C:\Users\HP\Desktop\Selenium-Framework\First-Maven-Project\pom.xml.
2021-06-10 12:29:02,162 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-06-10 12:29:02,165 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2021-06-10 12:29:02,166 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-06-10 12:29:02,167 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2021-06-10 12:30:31,355 [Worker-25] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2021-06-10 12:30:31,902 [Worker-25] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: First-Maven-Project:First-Maven-Project:0.0.1-SNAPSHOT @ C:\Users\HP\Desktop\Selenium-Framework\First-Maven-Project\pom.xml.
2021-06-10 12:30:32,407 [Worker-25] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /First-Maven-Project/src/main/java
2021-06-10 12:30:32,408 [Worker-25] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /First-Maven-Project/src/main/resources
2021-06-10 12:30:32,408 [Worker-25] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /First-Maven-Project/src/test/java
